# interval_ms: 25,,,,,,,
# vehicle: C172,,,,,,,
# record_count: 6880,,,,,,,
# duration: 198.431,,,,,,,
# time,x,y,z,roll,pitch,yaw,on ground
41.519,0.068,-0.002,-0.018,-0.283,-0.211,0.19,0
41.545,0.068,-0.002,-0.018,-0.283,-0.21,0.19,0
41.572,0.068,-0.002,-0.017,-0.283,-0.21,0.19,0
41.598,0.068,-0.002,-0.017,-0.283,-0.209,0.19,0
41.624,0.068,-0.002,-0.017,-0.283,-0.209,0.191,0
41.651,0.068,-0.002,-0.016,-0.283,-0.208,0.191,0
41.678,0.068,-0.002,-0.016,-0.283,-0.208,0.191,0
41.703,0.068,-0.002,-0.016,-0.283,-0.207,0.191,0
41.728,0.068,-0.002,-0.016,-0.283,-0.207,0.191,0
41.755,0.068,-0.002,-0.016,-0.283,-0.207,0.191,0
41.78,0.068,-0.002,-0.016,-0.283,-0.206,0.191,0
41.808,0.068,-0.001,-0.016,-0.283,-0.206,0.191,0
41.834,0.068,-0.001,-0.016,-0.282,-0.205,0.191,0
41.859,0.068,-0.001,-0.016,-0.282,-0.205,0.191,0
41.886,0.068,-0.001,-0.016,-0.282,-0.204,0.191,0
41.912,0.068,-0.001,-0.016,-0.282,-0.204,0.191,0
41.938,0.068,-0.001,-0.016,-0.282,-0.203,0.191,0
41.965,0.068,-0.001,-0.016,-0.282,-0.203,0.191,0
41.989,0.068,-0.001,-0.016,-0.282,-0.202,0.191,0
42.016,0.068,-0.001,-0.016,-0.282,-0.202,0.191,0
42.043,0.068,-0.001,-0.016,-0.282,-0.201,0.191,0
42.069,0.068,-0.001,-0.016,-0.282,-0.201,0.191,0
42.095,0.068,-0.001,-0.016,-0.282,-0.2,0.191,0
42.129,0.068,-0.001,-0.016,-0.282,-0.2,0.191,0
42.159,0.068,0,-0.016,-0.282,-0.199,0.191,0
42.185,0.068,0,-0.016,-0.282,-0.199,0.191,0
42.212,0.068,0,-0.016,-0.282,-0.198,0.191,0
42.239,0.068,0,-0.016,-0.282,-0.198,0.191,0
42.266,0.068,0,-0.016,-0.281,-0.197,0.191,0
42.29,0.068,0,-0.016,-0.281,-0.197,0.191,0
42.318,0.068,0,-0.016,-0.281,-0.196,0.191,0
42.344,0.068,0,-0.016,-0.281,-0.196,0.191,0
42.369,0.068,0,-0.016,-0.281,-0.195,0.191,0
42.408,0.069,0,-0.016,-0.281,-0.195,0.191,0
42.436,0.069,0,-0.016,-0.281,-0.194,0.191,0
42.462,0.069,0,-0.017,-0.281,-0.194,0.191,0
42.488,0.069,0,-0.017,-0.281,-0.193,0.191,0
42.515,0.069,0,-0.018,-0.281,-0.193,0.191,0
42.541,0.069,0,-0.018,-0.28,-0.192,0.191,0
42.567,0.069,0,-0.019,-0.28,-0.192,0.191,0
42.593,0.069,0.001,-0.019,-0.28,-0.191,0.191,0
42.619,0.069,0.001,-0.02,-0.28,-0.19,0.191,0
42.645,0.069,0.001,-0.02,-0.28,-0.19,0.191,0
42.672,0.069,0.001,-0.02,-0.28,-0.189,0.191,0
42.698,0.069,0.001,-0.021,-0.279,-0.189,0.191,0
42.726,0.069,0.001,-0.021,-0.279,-0.188,0.191,0
42.755,0.069,0.001,-0.021,-0.279,-0.188,0.191,0
42.784,0.069,0.001,-0.021,-0.279,-0.187,0.191,0
42.814,0.069,0.001,-0.021,-0.278,-0.187,0.191,0
42.841,0.069,0.001,-0.021,-0.278,-0.186,0.191,0
42.868,0.069,0.001,-0.021,-0.278,-0.186,0.191,0
42.897,0.069,0.001,-0.021,-0.278,-0.185,0.191,0
42.924,0.069,0.001,-0.021,-0.277,-0.184,0.191,0
42.954,0.069,0.001,-0.021,-0.277,-0.184,0.191,0
42.981,0.069,0.001,-0.021,-0.277,-0.183,0.191,0
43.011,0.069,0.001,-0.022,-0.277,-0.183,0.191,0
43.04,0.069,0.001,-0.022,-0.276,-0.182,0.191,0
43.069,0.069,0.001,-0.022,-0.276,-0.182,0.191,0
43.099,0.069,0,-0.022,-0.276,-0.181,0.191,0
43.128,0.069,0,-0.023,-0.275,-0.18,0.191,0
43.156,0.069,0,-0.023,-0.275,-0.18,0.191,0
43.183,0.069,0,-0.023,-0.275,-0.179,0.191,0
43.209,0.069,0,-0.024,-0.274,-0.179,0.191,0
43.238,0.069,0,-0.024,-0.274,-0.178,0.191,0
43.262,0.069,0,-0.024,-0.274,-0.178,0.191,0
43.289,0.069,0,-0.024,-0.274,-0.177,0.191,0
43.315,0.068,0,-0.024,-0.273,-0.177,0.191,0
43.343,0.068,0,-0.024,-0.273,-0.176,0.191,0
43.367,0.068,0,-0.024,-0.273,-0.176,0.191,0
43.393,0.068,0.001,-0.024,-0.272,-0.175,0.191,0
43.42,0.068,0.001,-0.024,-0.272,-0.175,0.191,0
43.446,0.068,0.001,-0.024,-0.272,-0.174,0.191,0
43.473,0.068,0.001,-0.024,-0.271,-0.174,0.191,0
43.499,0.068,0.001,-0.024,-0.271,-0.173,0.19,0
43.526,0.068,0.001,-0.025,-0.271,-0.173,0.19,0
43.553,0.068,0.001,-0.026,-0.27,-0.172,0.19,0
43.579,0.068,0.001,-0.026,-0.27,-0.172,0.19,0
43.606,0.068,0.001,-0.027,-0.269,-0.171,0.19,0
43.631,0.067,0.001,-0.028,-0.269,-0.171,0.19,0
43.659,0.067,0.002,-0.029,-0.269,-0.17,0.19,0
43.684,0.067,0.002,-0.03,-0.268,-0.17,0.19,0
43.71,0.067,0.002,-0.031,-0.268,-0.169,0.19,0
43.738,0.067,0.003,-0.032,-0.267,-0.169,0.19,0
43.764,0.067,0.003,-0.032,-0.266,-0.168,0.19,0
43.791,0.067,0.003,-0.032,-0.266,-0.168,0.19,0
43.816,0.067,0.003,-0.032,-0.265,-0.167,0.19,0
43.841,0.067,0.003,-0.032,-0.265,-0.167,0.19,0
43.869,0.067,0.003,-0.032,-0.264,-0.166,0.19,0
43.894,0.067,0.003,-0.033,-0.264,-0.166,0.19,0
43.92,0.067,0.004,-0.033,-0.263,-0.165,0.19,0
43.948,0.066,0.004,-0.033,-0.262,-0.164,0.19,0
43.974,0.066,0.004,-0.033,-0.262,-0.164,0.19,0
44,0.066,0.004,-0.033,-0.261,-0.163,0.189,0
44.026,0.066,0.004,-0.033,-0.261,-0.163,0.189,0
44.052,0.066,0.004,-0.033,-0.26,-0.162,0.189,0
44.077,0.066,0.004,-0.033,-0.26,-0.162,0.189,0
44.108,0.066,0.003,-0.033,-0.259,-0.161,0.189,0
44.136,0.066,0.003,-0.033,-0.258,-0.161,0.189,0
44.166,0.065,0.003,-0.033,-0.258,-0.16,0.189,0
44.192,0.065,0.003,-0.033,-0.257,-0.159,0.189,0
44.219,0.065,0.003,-0.034,-0.256,-0.159,0.189,0
44.246,0.065,0.003,-0.034,-0.256,-0.158,0.189,0
44.271,0.065,0.003,-0.035,-0.255,-0.158,0.189,0
44.298,0.065,0.003,-0.036,-0.254,-0.157,0.189,0
44.325,0.064,0.003,-0.036,-0.254,-0.157,0.189,0
44.35,0.064,0.003,-0.037,-0.253,-0.156,0.189,0
44.376,0.064,0.003,-0.037,-0.252,-0.156,0.189,0
44.4,0.064,0.003,-0.038,-0.251,-0.155,0.189,0
44.426,0.064,0.003,-0.038,-0.251,-0.155,0.189,0
44.453,0.064,0.003,-0.039,-0.25,-0.154,0.189,0
44.477,0.063,0.003,-0.04,-0.249,-0.154,0.188,0
44.503,0.063,0.003,-0.04,-0.248,-0.154,0.188,0
44.528,0.063,0.003,-0.041,-0.248,-0.153,0.188,0
44.555,0.063,0.003,-0.041,-0.247,-0.153,0.188,0
44.581,0.063,0.003,-0.042,-0.246,-0.152,0.188,0
44.606,0.063,0.003,-0.042,-0.245,-0.152,0.188,0
44.631,0.062,0.003,-0.042,-0.244,-0.151,0.188,0
44.657,0.062,0.002,-0.042,-0.244,-0.151,0.188,0
44.683,0.062,0.002,-0.042,-0.243,-0.15,0.188,0
44.712,0.062,0.002,-0.043,-0.242,-0.15,0.188,0
44.745,0.062,0.002,-0.043,-0.241,-0.149,0.188,0
44.773,0.061,0.002,-0.043,-0.24,-0.149,0.188,0
44.802,0.061,0.002,-0.043,-0.239,-0.148,0.188,0
44.829,0.061,0.002,-0.043,-0.238,-0.148,0.188,0
44.858,0.061,0.002,-0.043,-0.237,-0.147,0.188,0
44.886,0.06,0.002,-0.043,-0.236,-0.147,0.188,0
44.914,0.06,0.002,-0.043,-0.235,-0.147,0.188,0
44.942,0.06,0.002,-0.043,-0.234,-0.146,0.188,0
44.97,0.059,0.002,-0.042,-0.233,-0.146,0.188,0
44.999,0.059,0.001,-0.042,-0.232,-0.145,0.187,0
45.025,0.059,0.001,-0.042,-0.231,-0.145,0.187,0
45.053,0.059,0.001,-0.041,-0.23,-0.144,0.187,0
45.082,0.058,0.001,-0.04,-0.229,-0.144,0.187,0
45.113,0.058,0.001,-0.039,-0.228,-0.144,0.187,0
45.145,0.058,0.001,-0.038,-0.227,-0.143,0.187,0
45.17,0.057,0.001,-0.037,-0.227,-0.143,0.187,0
45.2,0.057,0.001,-0.036,-0.226,-0.142,0.187,0
45.226,0.057,0,-0.035,-0.225,-0.142,0.187,0
45.252,0.056,0,-0.033,-0.224,-0.142,0.187,0
45.278,0.056,0,-0.032,-0.224,-0.141,0.187,0
45.306,0.056,0,-0.031,-0.223,-0.141,0.187,0
45.331,0.055,0,-0.029,-0.222,-0.141,0.187,0
45.369,0.055,0,-0.027,-0.222,-0.14,0.187,0
45.395,0.054,-0.001,-0.025,-0.221,-0.14,0.187,0
45.42,0.054,-0.001,-0.023,-0.221,-0.14,0.187,0
45.446,0.053,-0.002,-0.021,-0.22,-0.139,0.187,0
45.473,0.053,-0.002,-0.019,-0.22,-0.139,0.187,0
45.499,0.053,-0.003,-0.018,-0.22,-0.139,0.187,0
45.524,0.052,-0.003,-0.016,-0.22,-0.139,0.187,0
45.551,0.052,-0.004,-0.015,-0.219,-0.139,0.187,0
45.577,0.052,-0.004,-0.014,-0.219,-0.138,0.187,0
45.603,0.051,-0.004,-0.014,-0.219,-0.138,0.186,0
45.641,0.051,-0.005,-0.013,-0.219,-0.138,0.186,0
45.676,0.05,-0.005,-0.013,-0.219,-0.138,0.186,0
45.702,0.05,-0.005,-0.013,-0.218,-0.138,0.186,0
45.74,0.05,-0.005,-0.013,-0.218,-0.137,0.186,0
45.773,0.05,-0.005,-0.013,-0.218,-0.137,0.186,0
45.799,0.049,-0.005,-0.013,-0.218,-0.137,0.186,0
45.838,0.049,-0.005,-0.013,-0.218,-0.137,0.186,0
45.864,0.049,-0.005,-0.013,-0.217,-0.137,0.186,0
45.89,0.049,-0.005,-0.013,-0.217,-0.136,0.186,0
45.916,0.049,-0.005,-0.013,-0.217,-0.136,0.186,0
45.944,0.049,-0.005,-0.013,-0.217,-0.136,0.186,0
45.971,0.049,-0.005,-0.013,-0.217,-0.136,0.186,0
45.996,0.049,-0.005,-0.013,-0.216,-0.136,0.186,0
46.021,0.049,-0.004,-0.013,-0.216,-0.136,0.186,0
46.048,0.049,-0.004,-0.013,-0.216,-0.135,0.186,0
46.074,0.049,-0.004,-0.014,-0.216,-0.135,0.186,0
46.103,0.049,-0.004,-0.014,-0.216,-0.135,0.186,0
46.132,0.049,-0.004,-0.014,-0.216,-0.135,0.186,0
46.162,0.049,-0.004,-0.014,-0.215,-0.135,0.185,0
46.189,0.049,-0.005,-0.014,-0.215,-0.135,0.185,0
46.219,0.049,-0.005,-0.014,-0.215,-0.134,0.185,0
46.246,0.049,-0.005,-0.014,-0.215,-0.134,0.185,0
46.275,0.049,-0.005,-0.014,-0.215,-0.134,0.185,0
46.301,0.05,-0.005,-0.014,-0.214,-0.134,0.185,0
46.33,0.05,-0.005,-0.014,-0.214,-0.134,0.185,0
46.356,0.05,-0.005,-0.014,-0.214,-0.134,0.185,0
46.384,0.05,-0.005,-0.014,-0.214,-0.133,0.185,0
46.411,0.05,-0.005,-0.014,-0.214,-0.133,0.185,0
46.439,0.05,-0.005,-0.014,-0.213,-0.133,0.185,0
46.467,0.05,-0.005,-0.014,-0.213,-0.133,0.185,0
46.494,0.051,-0.005,-0.014,-0.213,-0.133,0.184,0
46.522,0.051,-0.005,-0.014,-0.213,-0.133,0.184,0
46.547,0.051,-0.005,-0.014,-0.213,-0.132,0.184,0
46.575,0.051,-0.005,-0.014,-0.212,-0.132,0.184,0
46.6,0.051,-0.006,-0.014,-0.212,-0.132,0.184,0
46.625,0.051,-0.006,-0.014,-0.212,-0.132,0.184,0
46.652,0.052,-0.006,-0.014,-0.212,-0.132,0.184,0
46.679,0.052,-0.006,-0.013,-0.212,-0.132,0.184,0
46.705,0.052,-0.006,-0.013,-0.212,-0.132,0.184,0
46.732,0.052,-0.006,-0.013,-0.211,-0.132,0.184,0
46.77,0.052,-0.006,-0.013,-0.211,-0.131,0.184,0
46.797,0.052,-0.006,-0.013,-0.211,-0.131,0.184,0
46.823,0.052,-0.006,-0.013,-0.211,-0.131,0.184,0
46.849,0.052,-0.006,-0.013,-0.211,-0.131,0.183,0
46.874,0.053,-0.006,-0.013,-0.21,-0.131,0.183,0
46.9,0.053,-0.006,-0.013,-0.21,-0.131,0.183,0
46.94,0.053,-0.007,-0.013,-0.21,-0.131,0.183,0
46.966,0.053,-0.007,-0.013,-0.21,-0.13,0.183,0
46.991,0.053,-0.007,-0.013,-0.21,-0.13,0.183,0
47.018,0.053,-0.007,-0.013,-0.21,-0.13,0.183,0
47.043,0.053,-0.007,-0.013,-0.209,-0.13,0.183,0
47.07,0.053,-0.007,-0.013,-0.209,-0.13,0.183,0
47.097,0.053,-0.007,-0.013,-0.209,-0.13,0.183,0
47.128,0.053,-0.007,-0.013,-0.209,-0.13,0.183,0
47.159,0.053,-0.007,-0.013,-0.209,-0.13,0.183,0
47.186,0.053,-0.007,-0.013,-0.209,-0.129,0.182,0
47.21,0.053,-0.007,-0.013,-0.208,-0.129,0.182,0
47.237,0.053,-0.007,-0.013,-0.208,-0.129,0.182,0
47.262,0.053,-0.007,-0.013,-0.208,-0.129,0.182,0
47.287,0.052,-0.008,-0.013,-0.208,-0.129,0.182,0
47.313,0.052,-0.008,-0.013,-0.208,-0.129,0.182,0
47.34,0.052,-0.008,-0.013,-0.208,-0.129,0.182,0
47.366,0.052,-0.008,-0.013,-0.207,-0.129,0.182,0
47.392,0.052,-0.008,-0.013,-0.207,-0.129,0.182,0
47.419,0.052,-0.008,-0.013,-0.207,-0.129,0.182,0
47.446,0.052,-0.008,-0.013,-0.207,-0.129,0.182,0
47.472,0.052,-0.008,-0.013,-0.207,-0.129,0.182,0
47.499,0.052,-0.008,-0.013,-0.207,-0.128,0.182,0
47.525,0.051,-0.008,-0.013,-0.206,-0.128,0.181,0
47.551,0.051,-0.008,-0.013,-0.206,-0.128,0.181,0
47.584,0.051,-0.008,-0.013,-0.206,-0.128,0.181,0
47.612,0.051,-0.008,-0.013,-0.206,-0.128,0.181,0
47.636,0.051,-0.008,-0.013,-0.206,-0.128,0.181,0
47.664,0.051,-0.009,-0.013,-0.205,-0.128,0.181,0
47.69,0.051,-0.009,-0.013,-0.205,-0.128,0.181,0
47.717,0.05,-0.009,-0.013,-0.205,-0.128,0.181,0
47.744,0.05,-0.009,-0.013,-0.205,-0.128,0.181,0
47.77,0.05,-0.009,-0.013,-0.205,-0.128,0.181,0
47.797,0.05,-0.009,-0.013,-0.205,-0.128,0.181,0
47.828,0.05,-0.009,-0.013,-0.204,-0.128,0.181,0
47.854,0.05,-0.009,-0.014,-0.204,-0.128,0.181,0
47.882,0.049,-0.009,-0.014,-0.204,-0.128,0.18,0
47.908,0.049,-0.009,-0.014,-0.204,-0.128,0.18,0
47.934,0.049,-0.009,-0.014,-0.204,-0.128,0.18,0
47.961,0.049,-0.009,-0.014,-0.203,-0.128,0.18,0
47.988,0.049,-0.01,-0.014,-0.203,-0.128,0.18,0
48.014,0.049,-0.01,-0.014,-0.203,-0.128,0.18,0
48.042,0.049,-0.01,-0.014,-0.203,-0.128,0.18,0
48.069,0.049,-0.01,-0.014,-0.203,-0.128,0.18,0
48.099,0.048,-0.01,-0.014,-0.202,-0.128,0.18,0
48.132,0.048,-0.01,-0.014,-0.202,-0.128,0.18,0
48.159,0.048,-0.01,-0.014,-0.202,-0.128,0.18,0
48.185,0.048,-0.01,-0.014,-0.202,-0.128,0.18,0
48.211,0.048,-0.01,-0.014,-0.202,-0.128,0.18,0
48.238,0.048,-0.01,-0.014,-0.201,-0.128,0.179,0
48.265,0.048,-0.01,-0.014,-0.201,-0.128,0.179,0
48.29,0.048,-0.01,-0.014,-0.201,-0.128,0.179,0
48.318,0.048,-0.01,-0.014,-0.201,-0.128,0.179,0
48.346,0.048,-0.011,-0.014,-0.201,-0.128,0.179,0
48.373,0.047,-0.011,-0.014,-0.2,-0.128,0.179,0
48.4,0.047,-0.011,-0.014,-0.2,-0.128,0.179,0
48.426,0.047,-0.011,-0.014,-0.2,-0.128,0.179,0
48.455,0.047,-0.011,-0.014,-0.2,-0.128,0.179,0
48.482,0.047,-0.011,-0.014,-0.199,-0.128,0.179,0
48.51,0.047,-0.011,-0.014,-0.199,-0.128,0.179,0
48.536,0.047,-0.011,-0.014,-0.199,-0.128,0.179,0
48.57,0.047,-0.011,-0.014,-0.199,-0.128,0.179,0
48.599,0.047,-0.011,-0.014,-0.199,-0.128,0.178,0
48.629,0.047,-0.011,-0.014,-0.198,-0.128,0.178,0
48.657,0.047,-0.011,-0.014,-0.198,-0.128,0.178,0
48.687,0.047,-0.012,-0.014,-0.198,-0.128,0.178,0
48.716,0.047,-0.012,-0.014,-0.198,-0.128,0.178,0
48.744,0.047,-0.012,-0.014,-0.197,-0.128,0.178,0
48.773,0.047,-0.012,-0.014,-0.197,-0.128,0.178,0
48.802,0.047,-0.012,-0.014,-0.197,-0.129,0.178,0
48.831,0.047,-0.012,-0.014,-0.197,-0.129,0.178,0
48.859,0.047,-0.012,-0.014,-0.196,-0.129,0.178,0
48.888,0.047,-0.012,-0.014,-0.196,-0.129,0.178,0
48.918,0.047,-0.012,-0.014,-0.196,-0.129,0.178,0
48.945,0.047,-0.012,-0.014,-0.196,-0.129,0.178,0
48.973,0.047,-0.012,-0.014,-0.196,-0.129,0.178,0
48.998,0.047,-0.012,-0.014,-0.195,-0.129,0.177,0
49.024,0.047,-0.012,-0.014,-0.195,-0.129,0.177,0
49.052,0.047,-0.013,-0.014,-0.195,-0.129,0.177,0
49.078,0.047,-0.013,-0.014,-0.195,-0.129,0.177,0
49.108,0.047,-0.013,-0.014,-0.194,-0.129,0.177,0
49.138,0.046,-0.013,-0.014,-0.194,-0.13,0.177,0
49.166,0.046,-0.013,-0.014,-0.194,-0.13,0.177,0
49.194,0.046,-0.013,-0.014,-0.194,-0.13,0.177,0
49.22,0.046,-0.013,-0.014,-0.193,-0.13,0.177,0
49.247,0.046,-0.013,-0.014,-0.193,-0.13,0.177,0
49.275,0.046,-0.013,-0.014,-0.193,-0.13,0.177,0
49.3,0.046,-0.013,-0.014,-0.193,-0.13,0.177,0
49.326,0.046,-0.013,-0.014,-0.193,-0.13,0.177,0
49.355,0.046,-0.013,-0.014,-0.192,-0.13,0.177,0
49.386,0.046,-0.013,-0.014,-0.192,-0.131,0.176,0
49.412,0.046,-0.013,-0.014,-0.192,-0.131,0.176,0
49.44,0.046,-0.014,-0.014,-0.192,-0.131,0.176,0
49.467,0.046,-0.014,-0.014,-0.191,-0.131,0.176,0
49.493,0.046,-0.014,-0.014,-0.191,-0.131,0.176,0
49.52,0.046,-0.014,-0.014,-0.191,-0.131,0.176,0
49.546,0.046,-0.014,-0.014,-0.191,-0.131,0.176,0
49.575,0.046,-0.014,-0.014,-0.191,-0.131,0.176,0
49.601,0.046,-0.014,-0.014,-0.19,-0.132,0.176,0
49.626,0.046,-0.014,-0.014,-0.19,-0.132,0.176,0
49.653,0.046,-0.014,-0.014,-0.19,-0.132,0.176,0
49.68,0.046,-0.014,-0.014,-0.19,-0.132,0.176,0
49.707,0.046,-0.014,-0.014,-0.19,-0.132,0.176,0
49.733,0.045,-0.014,-0.014,-0.189,-0.132,0.176,0
49.771,0.045,-0.014,-0.014,-0.189,-0.132,0.176,0
49.798,0.045,-0.014,-0.014,-0.189,-0.133,0.176,0
49.823,0.045,-0.014,-0.014,-0.189,-0.133,0.176,0
49.849,0.045,-0.014,-0.014,-0.188,-0.133,0.175,0
49.874,0.045,-0.015,-0.014,-0.188,-0.133,0.175,0
49.901,0.045,-0.015,-0.014,-0.188,-0.133,0.175,0
49.928,0.045,-0.015,-0.014,-0.188,-0.133,0.175,0
49.954,0.045,-0.015,-0.014,-0.188,-0.133,0.175,0
49.98,0.045,-0.015,-0.014,-0.187,-0.134,0.175,0
50.007,0.045,-0.015,-0.014,-0.187,-0.134,0.175,0
50.033,0.045,-0.015,-0.014,-0.187,-0.134,0.175,0
50.059,0.045,-0.015,-0.014,-0.187,-0.134,0.175,0
50.085,0.044,-0.015,-0.013,-0.187,-0.134,0.175,0
50.115,0.044,-0.015,-0.013,-0.186,-0.134,0.175,0
50.141,0.044,-0.015,-0.013,-0.186,-0.135,0.175,0
50.166,0.044,-0.015,-0.013,-0.186,-0.135,0.175,0
50.191,0.044,-0.015,-0.012,-0.186,-0.135,0.175,0
50.219,0.044,-0.015,-0.012,-0.186,-0.135,0.175,0
50.245,0.044,-0.015,-0.012,-0.186,-0.135,0.175,0
50.27,0.044,-0.015,-0.011,-0.186,-0.136,0.175,0
50.296,0.044,-0.015,-0.011,-0.185,-0.136,0.175,0
50.32,0.044,-0.015,-0.01,-0.185,-0.136,0.175,0
50.348,0.044,-0.015,-0.01,-0.185,-0.136,0.174,0
50.374,0.043,-0.015,-0.01,-0.185,-0.136,0.174,0
50.4,0.043,-0.015,-0.009,-0.185,-0.136,0.174,0
50.426,0.043,-0.015,-0.009,-0.185,-0.137,0.174,0
50.453,0.043,-0.015,-0.009,-0.185,-0.137,0.174,0
50.479,0.043,-0.015,-0.008,-0.185,-0.137,0.174,0
50.504,0.043,-0.015,-0.008,-0.185,-0.137,0.174,0
50.531,0.043,-0.015,-0.008,-0.185,-0.137,0.174,0
50.556,0.043,-0.015,-0.008,-0.185,-0.138,0.174,0
50.582,0.043,-0.015,-0.008,-0.185,-0.138,0.174,0
50.607,0.043,-0.015,-0.008,-0.185,-0.138,0.174,0
50.632,0.043,-0.015,-0.008,-0.185,-0.138,0.174,0
50.657,0.043,-0.015,-0.008,-0.184,-0.138,0.174,0
50.684,0.043,-0.015,-0.008,-0.184,-0.138,0.174,0
50.711,0.043,-0.015,-0.008,-0.184,-0.139,0.174,0
50.735,0.043,-0.015,-0.008,-0.184,-0.139,0.174,0
50.762,0.043,-0.015,-0.008,-0.184,-0.139,0.174,0
50.788,0.043,-0.015,-0.008,-0.184,-0.139,0.174,0
50.815,0.043,-0.015,-0.008,-0.184,-0.139,0.174,0
50.841,0.043,-0.016,-0.008,-0.184,-0.14,0.173,0
50.867,0.043,-0.016,-0.008,-0.184,-0.14,0.173,0
50.896,0.043,-0.016,-0.008,-0.184,-0.14,0.173,0
50.922,0.043,-0.016,-0.008,-0.184,-0.14,0.173,0
50.948,0.043,-0.016,-0.008,-0.184,-0.14,0.173,0
50.976,0.043,-0.016,-0.008,-0.184,-0.141,0.173,0
51.003,0.043,-0.016,-0.008,-0.184,-0.141,0.173,0
51.03,0.043,-0.016,-0.008,-0.184,-0.141,0.173,0
51.069,0.043,-0.016,-0.008,-0.184,-0.141,0.173,0
51.096,0.043,-0.016,-0.008,-0.184,-0.142,0.173,0
51.125,0.043,-0.016,-0.008,-0.184,-0.142,0.173,0
51.155,0.043,-0.016,-0.008,-0.184,-0.142,0.173,0
51.18,0.043,-0.016,-0.008,-0.184,-0.142,0.173,0
51.208,0.043,-0.016,-0.008,-0.183,-0.142,0.173,0
51.234,0.043,-0.016,-0.008,-0.183,-0.143,0.173,0
51.26,0.043,-0.016,-0.008,-0.183,-0.143,0.173,0
51.287,0.043,-0.016,-0.008,-0.183,-0.143,0.173,0
51.313,0.043,-0.016,-0.008,-0.183,-0.143,0.173,0
51.339,0.043,-0.017,-0.008,-0.183,-0.144,0.173,0
51.366,0.043,-0.017,-0.008,-0.183,-0.144,0.173,0
51.391,0.043,-0.017,-0.008,-0.183,-0.144,0.173,0
51.417,0.043,-0.017,-0.008,-0.183,-0.144,0.173,0
51.443,0.043,-0.017,-0.008,-0.183,-0.144,0.173,0
51.469,0.043,-0.017,-0.008,-0.183,-0.145,0.173,0
51.494,0.043,-0.017,-0.008,-0.183,-0.145,0.172,0
51.52,0.043,-0.017,-0.008,-0.183,-0.145,0.172,0
51.548,0.043,-0.017,-0.008,-0.183,-0.145,0.172,0
51.574,0.043,-0.017,-0.008,-0.183,-0.146,0.172,0
51.599,0.043,-0.017,-0.008,-0.183,-0.146,0.172,0
51.626,0.043,-0.017,-0.008,-0.183,-0.146,0.172,0
51.653,0.043,-0.017,-0.008,-0.183,-0.146,0.172,0
51.679,0.043,-0.017,-0.008,-0.183,-0.147,0.172,0
51.706,0.043,-0.017,-0.008,-0.183,-0.147,0.172,0
51.732,0.043,-0.017,-0.008,-0.183,-0.147,0.172,0
51.759,0.043,-0.017,-0.008,-0.183,-0.147,0.172,0
51.785,0.043,-0.017,-0.008,-0.183,-0.148,0.172,0
51.812,0.043,-0.017,-0.008,-0.183,-0.148,0.172,0
51.84,0.043,-0.017,-0.008,-0.182,-0.148,0.172,0
51.865,0.043,-0.017,-0.008,-0.182,-0.148,0.172,0
51.891,0.043,-0.017,-0.008,-0.182,-0.148,0.172,0
51.918,0.043,-0.017,-0.008,-0.182,-0.149,0.172,0
51.944,0.043,-0.017,-0.008,-0.182,-0.149,0.172,0
51.971,0.043,-0.017,-0.008,-0.182,-0.149,0.172,0
51.998,0.043,-0.017,-0.008,-0.182,-0.149,0.172,0
52.023,0.043,-0.018,-0.008,-0.182,-0.15,0.172,0
52.051,0.043,-0.018,-0.008,-0.182,-0.15,0.172,0
52.078,0.043,-0.018,-0.008,-0.182,-0.15,0.172,0
52.11,0.043,-0.018,-0.008,-0.182,-0.15,0.172,0
52.143,0.043,-0.018,-0.008,-0.182,-0.151,0.172,0
52.17,0.043,-0.018,-0.008,-0.182,-0.151,0.172,0
52.197,0.043,-0.018,-0.008,-0.182,-0.151,0.172,0
52.224,0.043,-0.018,-0.008,-0.182,-0.152,0.172,0
52.252,0.043,-0.018,-0.008,-0.182,-0.152,0.172,0
52.279,0.043,-0.018,-0.008,-0.182,-0.152,0.172,0
52.309,0.043,-0.018,-0.008,-0.182,-0.152,0.172,0
52.337,0.043,-0.018,-0.007,-0.182,-0.153,0.172,0
52.365,0.043,-0.018,-0.007,-0.182,-0.153,0.172,0
52.392,0.043,-0.018,-0.007,-0.182,-0.153,0.172,0
52.422,0.043,-0.018,-0.007,-0.182,-0.154,0.172,0
52.45,0.043,-0.018,-0.007,-0.182,-0.154,0.172,0
52.477,0.043,-0.018,-0.007,-0.182,-0.154,0.172,0
52.506,0.043,-0.018,-0.007,-0.182,-0.154,0.172,0
52.535,0.043,-0.018,-0.007,-0.182,-0.155,0.172,0
52.562,0.042,-0.018,-0.007,-0.182,-0.155,0.172,0
52.588,0.042,-0.018,-0.006,-0.182,-0.155,0.172,0
52.613,0.042,-0.018,-0.006,-0.182,-0.155,0.171,0
52.641,0.042,-0.018,-0.006,-0.182,-0.156,0.171,0
52.668,0.042,-0.018,-0.006,-0.182,-0.156,0.171,0
52.695,0.042,-0.018,-0.005,-0.182,-0.156,0.171,0
52.721,0.042,-0.018,-0.005,-0.182,-0.157,0.171,0
52.749,0.042,-0.018,-0.005,-0.182,-0.157,0.171,0
52.776,0.042,-0.018,-0.005,-0.182,-0.157,0.171,0
